what,kind,bundleId,bundleVersion,description,time
error,log,,,"GlassFish: publishModule kind= 3  deltaKind=2 1 TestAgain",1292201179051
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292201187612
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292201201799
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1292201202670
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292201209318
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292208589591
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292208589596
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292208599603
closed,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1292208601670
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.300.v201004280700,"org.eclipse.jst.j2ee.xdoclet.runtime",1292208606915
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.100.v201003112036,"org.eclipse.jst.j2ee.ejb.annotations.xdoclet",1292208606916
error,log,,,"GlassFish: >>> C:\\Program Files\\Java\\jdk1.6.0_22/bin/java",1292208606916
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.6.1.v200904151730,"org.eclipse.jst.server.generic.jboss",1292208606916
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,"org.eclipse.jst.server.generic.jonas",1292208606916
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.206.v20090812,"org.eclipse.jst.server.generic.oc4j",1292208606916
stopped,bundle,org.eclipse.jst.server.websphere.core,1.0.302.v20080620,"org.eclipse.jst.server.websphere.core",1292208606916
stopped,bundle,oracle.eclipse.tools.weblogic.legacy,3.1.1.201010012100,"oracle.eclipse.tools.weblogic.legacy",1292208606916
stopped,bundle,oracle.eclipse.tools.glassfish,3.1.1.201009290929,"oracle.eclipse.tools.glassfish",1292208612068
stopped,bundle,org.eclipse.jst.server.generic.ui,1.0.505.v20100428,"org.eclipse.jst.server.generic.ui",1292208612068
stopped,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1292208612069
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1292208612069
